"ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","ID_4","NAME_4","ID_5","NAME_5","TYPE_5","ENGTYPE_5","Shape_Length","Shape_Area"
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",82,"Cyasenge","Village","Village",0.0578636253438308,0.000120510149713369
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",83,"Gitanda","Village","Village",0.0554909477549587,7.79153838269955e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",84,"Kabahura","Village","Village",0.0268110832487281,2.37176360542528e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",85,"Kabaya","Village","Village",0.0224438637683375,1.24419068470515e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",86,"Kabingo","Village","Village",0.0329737122178796,3.42450216520593e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",87,"Kamonyi","Village","Village",0.0437297344898482,6.75146264933856e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",88,"Kanyesogo","Village","Village",0.0589428997335263,0.000122011691132674
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",89,"Mugari","Village","Village",0.0356060780084115,5.48182418923526e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",90,"Mugera","Village","Village",0.0386463220567939,6.27023005111235e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",91,"Mukeri","Village","Village",0.0256270886338338,3.54051044264376e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",92,"Musongati","Village","Village",0.0313807777326733,3.75874625434605e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",93,"Nyamiyaga","Village","Village",0.0303859803639548,4.59049542773397e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",2,"Butaro",9,"Rusumo",94,"Runaba","Village","Village",0.0338216672710189,6.42674143590785e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",95,"Bahimba","Village","Village",0.0430965729685251,5.82101700956864e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",96,"Gahirikiro","Village","Village",0.0441833435640268,5.26102633099984e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",97,"Gashunguru","Village","Village",0.0221641591143524,2.89007135734501e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",98,"Kabona","Village","Village",0.0311323570980614,4.70148017939737e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",99,"Karisimbi","Village","Village",0.0601836798882422,8.61356877519413e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",100,"Kaziguro","Village","Village",0.058157472362187,0.000100646793043897
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",101,"Nyamiyaga","Village","Village",0.0273868884423495,3.61630990256312e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",10,"Gasiza",102,"Rwankongi","Village","Village",0.0361096110432753,6.88240473891087e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",103,"Gisovu","Village","Village",0.0381714489649226,6.82732294310476e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",104,"Hanika","Village","Village",0.0335359362124768,6.14903568703501e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",105,"Kamegeri","Village","Village",0.0284510321952331,3.00423546377869e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",106,"Mataba","Village","Village",0.0311176688549355,3.90802541686677e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",107,"Ruhimbi","Village","Village",0.0343433347653863,4.81481054064508e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",108,"Rusenyi","Village","Village",0.027738687026811,2.5163921009224e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",109,"Rutango","Village","Village",0.0156378525028189,1.40662993999038e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",11,"Gisovu",110,"Samiro","Village","Village",0.0321829328671043,3.05381985295996e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",111,"Butete","Village","Village",0.0321793325690845,3.90479516458512e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",112,"Kabadari","Village","Village",0.0374741370243805,4.24534118789793e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",113,"Mbonabose","Village","Village",0.0276825484649413,3.44213622157003e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",114,"Mugarama","Village","Village",0.0678371767386834,0.00013558612624897
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",115,"Mugeshi","Village","Village",0.0618926359349209,0.00012198714591671
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",116,"Nkiriza","Village","Village",0.0329670429463357,4.76342058847098e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",117,"Nyagisenyi","Village","Village",0.0356889729159073,4.90351675351867e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",12,"Kabyiniro",118,"Zindiro","Village","Village",0.0321188590221027,4.57419298529816e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",119,"Gasebeya","Village","Village",0.0310867360197528,4.81710130771716e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",120,"Kabaya","Village","Village",0.0342650457877879,5.49531539491968e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",121,"Kagerero","Village","Village",0.0315852242787446,5.42974413519968e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",122,"Karambo","Village","Village",0.0309259882783115,5.14991511409126e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",123,"Kidaho","Village","Village",0.0328180756756386,5.14385732230924e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",124,"Munini","Village","Village",0.0320270097686948,4.77397770737551e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",125,"Ntarama","Village","Village",0.0275937782555108,3.81809580858548e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",13,"Kagitega",126,"Sirwa","Village","Village",0.0312741628354601,3.99244896699191e-05
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",127,"Gasiza","Village","Village",0.0684448531642374,0.000171292605045997
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",128,"Gasovu","Village","Village",0.058379221390262,0.000104129421856314
189,"RWA","Rwanda",1,"Amajyaruguru",1,"Burera",3,"Cyanika",14,"Kamanyana",129,"Kabira","Village","Village",0.0422149765178176,6.72639474711584e-05
