"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
188,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",188,"n.a. ( 86)",NA,NA,NA,NA
189,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",189,"n.a. ( 89)",NA,NA,NA,NA
190,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",190,"n.a. ( 92)",NA,NA,NA,NA
191,226,"TJK","Tajikistan",4,"Leninabad",34,"Ayni",191,"n.a. ( 99)",NA,NA,NA,NA
192,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",192,"n.a. ( 10)",NA,NA,NA,NA
193,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",193,"n.a. ( 11)",NA,NA,NA,NA
194,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",194,"n.a. ( 14)",NA,NA,NA,NA
195,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",195,"n.a. ( 17)",NA,NA,NA,NA
196,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",196,"n.a. ( 18)",NA,NA,NA,NA
197,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",197,"n.a. ( 20)",NA,NA,NA,NA
198,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",198,"n.a. ( 24)",NA,NA,NA,NA
199,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",199,"n.a. ( 26)",NA,NA,NA,NA
200,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",200,"n.a. ( 29)",NA,NA,NA,NA
201,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",201,"n.a. ( 36)",NA,NA,NA,NA
202,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",202,"n.a. ( 41)",NA,NA,NA,NA
203,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",203,"n.a. ( 44)",NA,NA,NA,NA
204,226,"TJK","Tajikistan",4,"Leninabad",35,"Ghafurov",204,"n.a. ( 45)",NA,NA,NA,NA
